OriginAirportID,DestAirportID,DayOfWeek,delay_events,n,smoothed_delay_prob
13232,14747,1,3,9,0.36363636363636365
13232,14747,2,3,13,0.26666666666666666
13232,14747,3,3,14,0.25
13232,14747,4,2,7,0.3333333333333333
13232,14747,5,7,17,0.42105263157894735
13232,14747,6,5,9,0.5454545454545454
13232,14747,7,5,16,0.3333333333333333
13232,14771,1,4,5,0.7142857142857143
13232,14771,2,3,9,0.36363636363636365
13232,14771,3,5,8,0.6
13232,14771,4,4,5,0.7142857142857143
13232,14771,5,2,10,0.25
13232,14771,6,2,7,0.3333333333333333
13232,14771,7,3,7,0.4444444444444444
13232,14831,1,0,1,0.3333333333333333
13232,14831,2,0,4,0.16666666666666666
13232,14831,3,2,2,0.75
13232,14831,4,0,1,0.3333333333333333
13232,14831,5,1,4,0.3333333333333333
13232,14831,6,1,2,0.5
13232,14831,7,3,4,0.6666666666666666
13232,14869,1,4,9,0.45454545454545453
13232,14869,2,2,7,0.3333333333333333
13232,14869,3,3,3,0.8
13232,14869,4,1,1,0.6666666666666666
13232,14869,5,5,8,0.6
13232,14869,6,4,8,0.5
13232,14869,7,2,3,0.6
13232,14893,1,2,3,0.6
13232,14893,2,2,6,0.375
13232,14893,3,1,3,0.4
13232,14893,4,3,6,0.5
13232,14893,5,0,3,0.2
13232,14893,6,2,3,0.6
13232,14893,7,3,5,0.5714285714285714
13232,14908,1,0,2,0.25
13232,14908,2,1,2,0.5
13232,14908,3,1,2,0.5
13232,14908,4,0,1,0.3333333333333333
13232,14908,5,0,2,0.25
13232,14908,6,0,1,0.3333333333333333
13232,15016,1,6,32,0.20588235294117646
13232,15016,2,12,32,0.38235294117647056
13232,15016,3,7,26,0.2857142857142857
13232,15016,4,14,30,0.46875
13232,15016,5,10,27,0.3793103448275862
13232,15016,6,3,20,0.18181818181818182
13232,15016,7,6,27,0.2413793103448276
13232,15304,1,1,13,0.13333333333333333
13232,15304,2,3,17,0.21052631578947367
13232,15304,3,6,16,0.3888888888888889
13232,15304,4,4,15,0.29411764705882354
13232,15304,5,7,17,0.42105263157894735
13232,15304,6,2,13,0.2
13232,15304,7,1,11,0.15384615384615385
13232,15376,1,3,5,0.5714285714285714
13232,15376,2,0,1,0.3333333333333333
13232,15376,3,1,3,0.4
13232,15376,4,0,4,0.16666666666666666
13232,15376,5,4,9,0.45454545454545453
13232,15376,6,2,4,0.5
13232,15376,7,2,2,0.75
13244,10397,1,6,36,0.18421052631578946
13244,10397,2,5,41,0.13953488372093023
13244,10397,3,8,42,0.20454545454545456
13244,10397,4,10,40,0.2619047619047619
13244,10397,5,9,39,0.24390243902439024
13244,10397,6,2,36,0.07894736842105263
13244,10397,7,10,47,0.22448979591836735
13244,10423,1,0,7,0.1111111111111111
13244,10423,2,0,4,0.16666666666666666
13244,10423,3,1,11,0.15384615384615385
13244,10423,4,0,4,0.16666666666666666
13244,10423,5,3,7,0.4444444444444444
13244,10423,7,1,7,0.2222222222222222
13244,10693,1,0,4,0.16666666666666666
13244,10693,2,2,5,0.42857142857142855
13244,10693,3,1,1,0.6666666666666666
13244,10693,4,0,1,0.3333333333333333
13244,10693,5,0,4,0.16666666666666666
13244,10693,7,1,3,0.4
13244,10721,1,0,6,0.125
13244,10721,2,1,8,0.2
13244,10721,3,0,3,0.2
13244,10721,4,1,6,0.25
13244,10721,5,1,5,0.2857142857142857
13244,10721,7,1,3,0.4
13244,10821,1,1,2,0.5
13244,10821,2,0,2,0.25
13244,10821,4,1,1,0.6666666666666666
13244,10821,5,0,2,0.25
13244,10821,7,1,2,0.5
13244,11057,1,5,16,0.3333333333333333
13244,11057,2,3,31,0.12121212121212122
13244,11057,3,4,24,0.19230769230769232
13244,11057,4,5,26,0.21428571428571427
13244,11057,5,6,19,0.3333333333333333
13244,11057,6,2,11,0.23076923076923078
13244,11057,7,1,12,0.14285714285714285
13244,11066,1,0,1,0.3333333333333333
13244,11066,3,0,1,0.3333333333333333
13244,11193,1,2,5,0.42857142857142855
13244,11193,2,2,9,0.2727272727272727
13244,11193,3,2,11,0.23076923076923078
13244,11193,4,2,10,0.25
13244,11193,5,2,10,0.25
13244,11193,7,2,10,0.25
13244,11278,1,3,4,0.6666666666666666
13244,11278,2,2,15,0.17647058823529413
13244,11278,3,2,5,0.42857142857142855
13244,11278,4,1,4,0.3333333333333333
13244,11278,5,2,8,0.3
13244,11278,7,0,8,0.1
13244,11292,1,4,6,0.625
13244,11292,2,3,6,0.5
13244,11292,3,3,4,0.6666666666666666
13244,11292,4,2,4,0.5
13244,11292,5,5,10,0.5
13244,11292,6,1,2,0.5
13244,11292,7,3,4,0.6666666666666666
13244,11298,1,7,24,0.3076923076923077
13244,11298,2,2,16,0.16666666666666666
13244,11298,3,2,18,0.15
13244,11298,4,5,19,0.2857142857142857
13244,11298,5,6,21,0.30434782608695654
13244,11298,6,0,6,0.125
13244,11298,7,2,18,0.15
13244,11433,1,4,15,0.29411764705882354
13244,11433,2,4,14,0.3125
13244,11433,3,3,9,0.36363636363636365
13244,11433,4,4,16,0.2777777777777778
13244,11433,5,3,11,0.3076923076923077
13244,11433,6,2,8,0.3
13244,11433,7,4,18,0.25
13244,11618,1,5,11,0.46153846153846156
13244,11618,2,8,14,0.5625
13244,11618,3,3,4,0.6666666666666666
13244,11618,4,4,7,0.5555555555555556
13244,11618,5,3,3,0.8
13244,11618,6,0,2,0.25
13244,11618,7,6,10,0.5833333333333334
13244,11697,1,0,1,0.3333333333333333
13244,11697,2,0,1,0.3333333333333333
13244,11697,3,1,3,0.4
13244,11697,4,0,1,0.3333333333333333
13244,11697,7,0,1,0.3333333333333333
13244,12266,1,3,12,0.2857142857142857
13244,12266,2,5,22,0.25
13244,12266,3,6,21,0.30434782608695654
13244,12266,4,7,21,0.34782608695652173
13244,12266,5,7,17,0.42105263157894735
13244,12266,6,1,5,0.2857142857142857
13244,12266,7,5,14,0.375
13244,12339,1,0,2,0.25
13244,12339,2,3,8,0.4
13244,12339,3,2,7,0.3333333333333333
13244,12339,4,0,3,0.2
13244,12339,5,2,4,0.5
13244,12339,7,1,4,0.3333333333333333
13244,12889,1,0,4,0.16666666666666666
13244,12889,2,0,3,0.2
13244,12889,3,0,3,0.2
13244,12889,4,0,5,0.14285714285714285
13244,12889,5,1,2,0.5
13244,12889,7,0,4,0.16666666666666666
13244,12892,1,1,11,0.15384615384615385
13244,12892,2,1,3,0.4
13244,12892,3,1,5,0.2857142857142857
13244,12892,4,0,4,0.16666666666666666
13244,12892,5,0,5,0.14285714285714285
13244,12892,7,3,7,0.4444444444444444
13244,12953,1,1,6,0.25
13244,12953,2,2,11,0.23076923076923078
13244,12953,3,2,8,0.3
13244,12953,4,2,8,0.3
13244,12953,5,2,7,0.3333333333333333
13244,12953,6,1,4,0.3333333333333333
13244,12953,7,1,6,0.25
13244,13198,1,1,7,0.2222222222222222
13244,13198,2,0,6,0.125
13244,13198,3,1,7,0.2222222222222222
13244,13198,4,2,5,0.42857142857142855
13244,13198,5,1,5,0.2857142857142857
13244,13198,7,2,4,0.5
13244,13204,1,0,4,0.16666666666666666
13244,13204,2,1,7,0.2222222222222222
13244,13204,3,0,4,0.16666666666666666
13244,13204,4,0,1,0.3333333333333333
13244,13204,5,2,13,0.2
13244,13204,6,0,3,0.2
13244,13204,7,0,4,0.16666666666666666
13244,13232,1,0,5,0.14285714285714285
13244,13232,3,1,3,0.4
13244,13232,4,1,5,0.2857142857142857
13244,13232,5,0,3,0.2
13244,13232,6,0,3,0.2
13244,13232,7,0,2,0.25
13244,13303,1,0,2,0.25
13244,13303,2,0,2,0.25
13244,13303,3,0,2,0.25
13244,13303,4,1,2,0.5
13244,13303,5,1,3,0.4
13244,13303,6,0,1,0.3333333333333333
13244,13303,7,0,4,0.16666666666666666
13244,13342,1,1,8,0.2
13244,13342,2,1,3,0.4
13244,13342,3,0,2,0.25
13244,13342,4,0,2,0.25
13244,13342,5,0,4,0.16666666666666666
13244,13342,7,0,4,0.16666666666666666
13244,13487,1,0,5,0.14285714285714285
13244,13487,2,0,3,0.2
13244,13487,3,0,10,0.08333333333333333
13244,13487,4,1,10,0.16666666666666666
13244,13487,5,0,13,0.06666666666666667
13244,13487,6,0,7,0.1111111111111111
13244,13487,7,0,6,0.125
13244,13495,1,0,6,0.125
13244,13495,2,0,6,0.125
13244,13495,3,3,9,0.36363636363636365
13244,13495,4,1,7,0.2222222222222222
13244,13495,5,1,2,0.5
13244,13495,7,0,7,0.1111111111111111
13244,13851,1,1,3,0.4
13244,13851,2,0,1,0.3333333333333333
13244,13851,3,1,3,0.4
13244,13851,4,0,3,0.2
13244,13851,5,1,3,0.4
13244,13851,7,1,1,0.6666666666666666
13244,13871,1,0,1,0.3333333333333333
13244,13871,3,0,1,0.3333333333333333
13244,13871,4,0,3,0.2
13244,13871,5,0,2,0.25
13244,13871,7,0,5,0.14285714285714285
13244,13930,1,5,27,0.20689655172413793
13244,13930,2,7,27,0.27586206896551724
13244,13930,3,7,30,0.25
13244,13930,4,5,25,0.2222222222222222
13244,13930,5,6,22,0.2916666666666667
13244,13930,6,4,9,0.45454545454545453
13244,13930,7,4,23,0.2
13244,14100,1,0,6,0.125
13244,14100,2,1,6,0.25
13244,14100,3,3,8,0.4
13244,14100,4,5,7,0.6666666666666666
13244,14100,5,4,8,0.5
13244,14100,7,1,5,0.2857142857142857
13244,14107,1,1,3,0.4
13244,14107,2,0,2,0.25
13244,14107,3,1,3,0.4
13244,14107,4,1,2,0.5
13244,14107,5,0,1,0.3333333333333333
13244,14107,7,1,4,0.3333333333333333
13244,14122,1,0,5,0.14285714285714285
13244,14122,2,0,3,0.2
13244,14122,3,0,4,0.16666666666666666
13244,14122,4,0,5,0.14285714285714285
13244,14122,5,1,5,0.2857142857142857
13244,14122,7,0,2,0.25
13244,14492,1,0,3,0.2
13244,14492,2,0,2,0.25
13244,14492,3,1,3,0.4
13244,14492,4,0,1,0.3333333333333333
13244,14492,5,0,6,0.125
13244,14492,7,1,2,0.5
13244,14683,1,0,2,0.25
13244,14683,2,0,3,0.2
13244,14683,3,0,5,0.14285714285714285
13244,14683,4,1,5,0.2857142857142857
13244,14683,5,0,3,0.2
13244,14683,7,1,9,0.18181818181818182
13244,14747,1,0,1,0.3333333333333333
13244,14747,2,0,1,0.3333333333333333
13244,14747,3,0,1,0.3333333333333333
13244,14747,4,0,1,0.3333333333333333
13244,14747,5,0,1,0.3333333333333333
13244,14747,7,0,1,0.3333333333333333
13244,14869,1,1,7,0.2222222222222222
13244,14869,2,0,13,0.06666666666666667
13244,14869,3,0,5,0.14285714285714285
13244,14869,4,0,5,0.14285714285714285
13244,14869,5,1,9,0.18181818181818182
13244,14869,6,0,5,0.14285714285714285
13244,14869,7,4,15,0.29411764705882354
13244,15016,1,0,2,0.25
13244,15016,2,0,1,0.3333333333333333
13244,15016,3,1,7,0.2222222222222222
13244,15016,4,0,5,0.14285714285714285
13244,15016,5,0,7,0.1111111111111111
13244,15016,7,0,6,0.125
13244,15304,1,1,6,0.25
13244,15304,2,1,2,0.5
13244,15304,3,0,2,0.25
13244,15304,4,0,1,0.3333333333333333
13244,15304,5,2,4,0.5
13244,15304,7,1,1,0.6666666666666666
13303,10397,1,16,56,0.29310344827586204
13303,10397,2,9,64,0.15151515151515152
13303,10397,3,13,51,0.2641509433962264
13303,10397,4,15,62,0.25
13303,10397,5,11,49,0.23529411764705882
13303,10397,6,9,54,0.17857142857142858
13303,10397,7,17,52,0.3333333333333333
13303,10529,1,0,2,0.25
13303,10529,2,0,2,0.25
13303,10529,3,1,3,0.4
13303,10529,4,1,4,0.3333333333333333
13303,10529,5,1,1,0.6666666666666666
13303,10529,6,2,6,0.375
13303,10529,7,0,6,0.125
13303,10693,1,4,14,0.3125
13303,10693,2,1,8,0.2
13303,10693,3,0,3,0.2
13303,10693,4,1,8,0.2
13303,10693,5,1,12,0.14285714285714285
13303,10693,6,3,13,0.26666666666666666
13303,10693,7,2,6,0.375
13303,10721,1,7,21,0.34782608695652173
13303,10721,2,6,14,0.4375
13303,10721,3,14,28,0.5
13303,10721,4,8,23,0.36
13303,10721,5,5,18,0.3
13303,10721,6,1,17,0.10526315789473684
13303,10721,7,1,19,0.09523809523809523
13303,10821,1,1,8,0.2
13303,10821,2,2,12,0.21428571428571427
13303,10821,3,1,8,0.2
13303,10821,4,1,6,0.25
13303,10821,5,3,10,0.3333333333333333
13303,10821,6,2,7,0.3333333333333333
13303,10821,7,0,4,0.16666666666666666
13303,11042,1,1,7,0.2222222222222222
13303,11042,2,0,6,0.125
13303,11042,3,1,5,0.2857142857142857
13303,11042,4,1,4,0.3333333333333333
13303,11042,5,1,5,0.2857142857142857
13303,11042,6,2,7,0.3333333333333333
13303,11042,7,2,2,0.75
13303,11057,1,10,42,0.25
13303,11057,2,7,33,0.22857142857142856
13303,11057,3,6,35,0.1891891891891892
13303,11057,4,8,34,0.25
13303,11057,5,6,36,0.18421052631578946
13303,11057,6,10,41,0.2558139534883721
13303,11057,7,9,36,0.2631578947368421
13303,11066,1,3,10,0.3333333333333333
13303,11066,2,2,9,0.2727272727272727
13303,11066,3,1,6,0.25
13303,11066,4,3,6,0.5
13303,11066,5,0,5,0.14285714285714285
13303,11066,6,1,5,0.2857142857142857
13303,11066,7,1,3,0.4
13303,11193,1,0,7,0.1111111111111111
13303,11193,2,2,7,0.3333333333333333
13303,11193,3,2,5,0.42857142857142855
13303,11193,4,1,5,0.2857142857142857
13303,11193,5,3,8,0.4
13303,11193,6,0,7,0.1111111111111111
13303,11193,7,0,8,0.1
13303,11278,1,7,26,0.2857142857142857
13303,11278,2,2,20,0.13636363636363635
13303,11278,3,6,28,0.23333333333333334
13303,11278,4,10,28,0.36666666666666664
13303,11278,5,7,22,0.3333333333333333
13303,11278,6,4,18,0.25
13303,11278,7,7,21,0.34782608695652173
13303,11292,1,3,6,0.5
13303,11292,2,1,4,0.3333333333333333
13303,11292,3,2,6,0.375
13303,11292,4,1,5,0.2857142857142857
13303,11292,5,2,8,0.3
13303,11292,6,2,4,0.5
13303,11292,7,0,4,0.16666666666666666
13303,11298,1,6,27,0.2413793103448276
13303,11298,2,6,34,0.19444444444444445
13303,11298,3,6,28,0.23333333333333334
13303,11298,4,3,21,0.17391304347826086
13303,11298,5,8,33,0.2571428571428571
13303,11298,6,6,31,0.21212121212121213
13303,11298,7,0,23,0.04
13303,11433,1,2,16,0.16666666666666666
13303,11433,2,0,7,0.1111111111111111
13303,11433,3,1,13,0.13333333333333333
13303,11433,4,3,9,0.36363636363636365
13303,11433,5,2,10,0.25
13303,11433,6,2,7,0.3333333333333333
13303,11433,7,1,7,0.2222222222222222
13303,11618,1,4,22,0.20833333333333334
13303,11618,2,1,16,0.1111111111111111
13303,11618,3,4,17,0.2631578947368421
13303,11618,4,9,22,0.4166666666666667
13303,11618,5,3,16,0.2222222222222222
13303,11618,6,0,16,0.05555555555555555
13303,11618,7,5,33,0.17142857142857143
13303,12264,1,0,8,0.1
13303,12264,2,2,13,0.2
13303,12264,3,1,12,0.14285714285714285
13303,12264,4,4,13,0.3333333333333333
13303,12264,5,2,6,0.375
13303,12264,6,2,12,0.21428571428571427
13303,12264,7,0,11,0.07692307692307693
13303,12266,1,7,22,0.3333333333333333
13303,12266,2,2,31,0.09090909090909091
13303,12266,3,3,22,0.16666666666666666
13303,12266,4,5,17,0.3157894736842105
13303,12266,5,5,25,0.2222222222222222
13303,12266,6,4,18,0.25
13303,12266,7,6,28,0.23333333333333334
13303,12339,1,2,9,0.2727272727272727
13303,12339,2,0,7,0.1111111111111111
13303,12339,3,1,9,0.18181818181818182
13303,12339,4,2,7,0.3333333333333333
13303,12339,5,0,6,0.125
13303,12339,6,2,9,0.2727272727272727
13303,12339,7,1,7,0.2222222222222222
13303,12451,1,0,11,0.07692307692307693
13303,12451,2,1,14,0.125
13303,12451,3,3,19,0.19047619047619047
13303,12451,4,0,17,0.05263157894736842
13303,12451,5,3,10,0.3333333333333333
13303,12451,6,3,12,0.2857142857142857
13303,12451,7,3,19,0.19047619047619047
13303,12478,1,8,34,0.25
13303,12478,2,4,24,0.19230769230769232
13303,12478,3,9,30,0.3125
13303,12478,4,7,21,0.34782608695652173
13303,12478,5,5,27,0.20689655172413793
13303,12478,6,8,27,0.3103448275862069
13303,12478,7,3,22,0.16666666666666666
13303,12889,1,1,12,0.14285714285714285
13303,12889,2,5,10,0.5
13303,12889,3,0,9,0.09090909090909091
13303,12889,4,1,13,0.13333333333333333
13303,12889,5,5,13,0.4
13303,12889,6,3,14,0.25
13303,12889,7,3,12,0.2857142857142857
13303,12892,1,8,30,0.28125
13303,12892,2,8,26,0.32142857142857145
13303,12892,3,4,29,0.16129032258064516
13303,12892,4,8,32,0.2647058823529412
13303,12892,5,5,25,0.2222222222222222
13303,12892,6,7,31,0.24242424242424243
13303,12892,7,4,21,0.21739130434782608
13303,12953,1,11,41,0.27906976744186046
13303,12953,2,16,51,0.32075471698113206
13303,12953,3,9,44,0.21739130434782608
13303,12953,4,19,57,0.3389830508474576
13303,12953,5,14,60,0.24193548387096775
13303,12953,6,10,45,0.23404255319148937
13303,12953,7,10,61,0.1746031746031746
13303,13204,1,3,32,0.11764705882352941
13303,13204,2,3,17,0.21052631578947367
13303,13204,3,4,34,0.1388888888888889
13303,13204,4,5,23,0.24
13303,13204,5,8,34,0.25
13303,13204,6,3,23,0.16
13303,13204,7,5,16,0.3333333333333333
13303,13244,2,0,6,0.125
13303,13244,3,0,4,0.16666666666666666
13303,13244,4,2,5,0.42857142857142855
13303,13244,5,1,2,0.5
13303,13244,6,0,1,0.3333333333333333
13303,13244,7,1,3,0.4
13303,13487,1,1,5,0.2857142857142857
13303,13487,2,0,8,0.1
13303,13487,3,1,8,0.2
13303,13487,4,0,6,0.125
13303,13487,5,0,4,0.16666666666666666
13303,13487,6,0,5,0.14285714285714285
13303,13487,7,1,4,0.3333333333333333
13303,13495,1,3,10,0.3333333333333333
13303,13495,2,2,8,0.3
13303,13495,3,0,7,0.1111111111111111
13303,13495,4,3,11,0.3076923076923077
13303,13495,5,2,13,0.2
13303,13495,6,0,10,0.08333333333333333
13303,13495,7,1,7,0.2222222222222222
13303,13930,1,5,44,0.13043478260869565
13303,13930,2,5,26,0.21428571428571427
13303,13930,3,6,22,0.2916666666666667
13303,13930,4,10,26,0.39285714285714285
13303,13930,5,10,47,0.22448979591836735
13303,13930,6,6,27,0.2413793103448276
13303,13930,7,7,32,0.23529411764705882
13303,13931,1,4,12,0.35714285714285715
13303,13931,2,1,7,0.2222222222222222
13303,13931,3,4,10,0.4166666666666667
13303,13931,4,2,4,0.5
13303,13931,5,1,7,0.2222222222222222
13303,13931,6,2,5,0.42857142857142855
13303,13931,7,2,6,0.375
13303,14100,1,3,12,0.2857142857142857
13303,14100,2,4,15,0.29411764705882354
13303,14100,3,8,17,0.47368421052631576
13303,14100,4,3,16,0.2222222222222222
13303,14100,5,3,16,0.2222222222222222
13303,14100,6,4,18,0.25
13303,14100,7,2,14,0.1875
13303,14107,1,0,4,0.16666666666666666
13303,14107,2,0,3,0.2
13303,14107,3,1,5,0.2857142857142857
13303,14107,4,0,4,0.16666666666666666
13303,14107,5,1,4,0.3333333333333333
13303,14107,6,4,6,0.625
13303,14107,7,0,2,0.25
13303,14122,1,0,8,0.1
13303,14122,2,2,8,0.3
13303,14122,3,2,7,0.3333333333333333
13303,14122,4,4,10,0.4166666666666667
13303,14122,5,1,5,0.2857142857142857
13303,14122,6,0,6,0.125
13303,14122,7,3,4,0.6666666666666666
13303,14492,1,3,12,0.2857142857142857
13303,14492,2,1,5,0.2857142857142857
13303,14492,3,2,8,0.3
13303,14492,4,1,8,0.2
13303,14492,5,3,8,0.4
13303,14492,6,2,9,0.2727272727272727
13303,14492,7,1,5,0.2857142857142857
13303,14524,1,1,3,0.4
13303,14524,2,0,3,0.2
13303,14524,3,0,4,0.16666666666666666
13303,14524,4,0,2,0.25
13303,14524,5,0,1,0.3333333333333333
13303,14524,6,2,6,0.375
13303,14524,7,2,3,0.6
13303,14679,1,1,4,0.3333333333333333
13303,14679,2,0,3,0.2
13303,14679,3,0,2,0.25
13303,14679,4,2,4,0.5
13303,14679,5,0,1,0.3333333333333333
13303,14679,6,0,1,0.3333333333333333
13303,14679,7,0,1,0.3333333333333333
13303,14730,1,0,3,0.2
13303,14730,2,1,4,0.3333333333333333
13303,14730,3,1,4,0.3333333333333333
13303,14730,5,1,3,0.4
13303,14730,6,1,1,0.6666666666666666
13303,14730,7,0,1,0.3333333333333333
13303,14747,1,0,4,0.16666666666666666
13303,14747,2,1,4,0.3333333333333333
13303,14747,3,0,5,0.14285714285714285
13303,14747,4,0,3,0.2
13303,14747,5,0,4,0.16666666666666666
13303,14747,6,1,2,0.5
13303,14747,7,1,2,0.5
13303,14771,1,4,10,0.4166666666666667
13303,14771,2,3,10,0.3333333333333333
13303,14771,3,3,12,0.2857142857142857
13303,14771,4,6,10,0.5833333333333334
13303,14771,5,6,14,0.4375
13303,14771,6,4,13,0.3333333333333333
13303,14771,7,3,6,0.5
13303,14843,1,5,21,0.2608695652173913
13303,14843,2,5,25,0.2222222222222222
13303,14843,3,2,22,0.125
13303,14843,4,5,28,0.2
13303,14843,5,4,28,0.16666666666666666
13303,14843,6,2,27,0.10344827586206896
13303,14843,7,6,27,0.2413793103448276
13303,15016,1,0,3,0.2
13303,15016,2,2,6,0.375
13303,15016,3,0,2,0.25
13303,15016,4,1,4,0.3333333333333333
13303,15016,5,2,6,0.375
13303,15016,6,1,5,0.2857142857142857
13303,15016,7,1,4,0.3333333333333333
13303,15304,1,5,21,0.2608695652173913
13303,15304,2,1,18,0.1
13303,15304,3,3,20,0.18181818181818182
13303,15304,4,4,16,0.2777777777777778
13303,15304,5,2,18,0.15
13303,15304,6,7,21,0.34782608695652173
13303,15304,7,5,19,0.2857142857142857
13342,10397,1,7,38,0.2
13342,10397,2,3,24,0.15384615384615385
13342,10397,3,3,35,0.10810810810810811
13342,10397,4,7,43,0.17777777777777778
13342,10397,5,3,30,0.125
13342,10397,6,4,21,0.21739130434782608
13342,10397,7,8,42,0.20454545454545456
13342,10721,1,0,5,0.14285714285714285
13342,10721,2,1,9,0.18181818181818182
13342,10721,3,3,8,0.4
13342,10721,4,0,5,0.14285714285714285
13342,10721,5,3,10,0.3333333333333333
13342,10721,6,1,3,0.4
13342,10721,7,4,14,0.3125
13342,10821,1,1,12,0.14285714285714285
13342,10821,2,0,6,0.125
13342,10821,3,2,4,0.5
13342,10821,4,5,11,0.46153846153846156
13342,10821,5,2,11,0.23076923076923078
13342,10821,6,0,5,0.14285714285714285
13342,10821,7,4,6,0.625
13342,11042,1,3,13,0.26666666666666666
13342,11042,2,1,6,0.25
13342,11042,3,0,8,0.1
13342,11042,4,0,14,0.0625
13342,11042,5,7,17,0.42105263157894735
13342,11042,6,1,5,0.2857142857142857
13342,11042,7,2,9,0.2727272727272727
13342,11057,1,1,2,0.5
13342,11057,3,0,1,0.3333333333333333
13342,11057,4,0,1,0.3333333333333333
13342,11193,1,2,8,0.3
13342,11193,2,1,8,0.2
13342,11193,3,3,13,0.26666666666666666
13342,11193,4,0,9,0.09090909090909091
13342,11193,5,1,9,0.18181818181818182
13342,11193,7,1,13,0.13333333333333333
13342,11278,1,2,10,0.25
13342,11278,2,2,15,0.17647058823529413
13342,11278,3,1,9,0.18181818181818182
13342,11278,4,2,9,0.2727272727272727
13342,11278,5,2,10,0.25
13342,11278,6,1,11,0.15384615384615385
13342,11278,7,0,9,0.09090909090909091
13342,11292,1,5,21,0.2608695652173913
13342,11292,2,4,18,0.25
13342,11292,3,5,19,0.2857142857142857
13342,11292,4,8,23,0.36
13342,11292,5,4,27,0.1724137931034483
13342,11292,6,2,19,0.14285714285714285
13342,11292,7,3,20,0.18181818181818182
13342,11298,1,3,15,0.23529411764705882
13342,11298,2,4,12,0.35714285714285715
13342,11298,3,1,15,0.11764705882352941
13342,11298,4,7,15,0.47058823529411764
13342,11298,5,6,13,0.4666666666666667
13342,11298,6,1,11,0.15384615384615385
13342,11298,7,3,19,0.19047619047619047
13342,11433,1,3,12,0.2857142857142857
13342,11433,2,8,22,0.375
13342,11433,3,3,26,0.14285714285714285
13342,11433,4,1,10,0.16666666666666666
13342,11433,5,5,21,0.2608695652173913
13342,11433,6,0,19,0.047619047619047616
13342,11433,7,0,26,0.03571428571428571
13342,11618,1,5,14,0.375
13342,11618,2,2,9,0.2727272727272727
13342,11618,3,5,14,0.375
13342,11618,4,6,11,0.5384615384615384
13342,11618,5,5,12,0.42857142857142855
13342,11618,6,1,4,0.3333333333333333
13342,11618,7,2,5,0.42857142857142855
13342,11697,2,0,3,0.2
13342,11697,3,0,2,0.25
13342,11697,4,2,3,0.6
13342,11697,5,2,2,0.75
13342,11697,6,2,5,0.42857142857142855
13342,11697,7,0,5,0.14285714285714285
13342,12266,1,4,8,0.5
13342,12266,2,3,9,0.36363636363636365
13342,12266,3,6,13,0.4666666666666667
13342,12266,4,5,11,0.46153846153846156
13342,12266,5,1,11,0.15384615384615385
13342,12266,6,2,8,0.3
13342,12266,7,2,8,0.3
13342,12478,1,0,1,0.3333333333333333
13342,12478,2,1,3,0.4
13342,12478,3,1,2,0.5
13342,12478,4,1,2,0.5
13342,12478,5,1,3,0.4
13342,12478,6,3,5,0.5714285714285714
13342,12478,7,1,1,0.6666666666666666
13342,12889,1,2,13,0.2
13342,12889,2,0,5,0.14285714285714285
13342,12889,3,0,15,0.058823529411764705
13342,12889,4,1,8,0.2
13342,12889,5,3,8,0.4
13342,12889,6,0,6,0.125
13342,12889,7,1,10,0.16666666666666666
13342,12892,1,0,3,0.2
13342,12892,2,0,1,0.3333333333333333
13342,12892,3,2,6,0.375
13342,12892,4,1,3,0.4
13342,12892,5,0,3,0.2
13342,12892,6,0,1,0.3333333333333333
13342,12892,7,0,4,0.16666666666666666
13342,12953,1,2,15,0.17647058823529413
13342,12953,2,4,10,0.4166666666666667
13342,12953,3,4,17,0.2631578947368421
13342,12953,4,0,14,0.0625
13342,12953,5,2,9,0.2727272727272727
13342,12953,6,2,10,0.25
13342,12953,7,3,11,0.3076923076923077
13342,13198,1,1,8,0.2
13342,13198,2,2,8,0.3
13342,13198,3,2,7,0.3333333333333333
13342,13198,4,2,6,0.375
13342,13198,5,0,5,0.14285714285714285
13342,13198,6,1,4,0.3333333333333333
13342,13198,7,0,2,0.25
13342,13204,1,3,16,0.2222222222222222
13342,13204,2,1,9,0.18181818181818182
13342,13204,3,0,4,0.16666666666666666
13342,13204,4,6,11,0.5384615384615384
13342,13204,5,3,11,0.3076923076923077
13342,13204,6,1,15,0.11764705882352941
13342,13204,7,1,8,0.2
13342,13244,1,1,4,0.3333333333333333
13342,13244,2,1,3,0.4
13342,13244,3,1,5,0.2857142857142857
13342,13244,4,0,7,0.1111111111111111
13342,13244,5,1,7,0.2222222222222222
13342,13244,7,0,4,0.16666666666666666
13342,13487,1,2,17,0.15789473684210525
13342,13487,2,6,32,0.20588235294117646
13342,13487,3,5,29,0.1935483870967742
13342,13487,4,6,32,0.20588235294117646
13342,13487,5,7,26,0.2857142857142857
13342,13487,6,1,17,0.10526315789473684
13342,13487,7,2,21,0.13043478260869565
13342,13495,1,1,3,0.4
13342,13495,2,3,4,0.6666666666666666
13342,13495,3,3,5,0.5714285714285714
13342,13495,4,0,1,0.3333333333333333
13342,13495,5,1,3,0.4
13342,13495,6,2,4,0.5
13342,13495,7,0,2,0.25
13342,13930,1,9,36,0.2631578947368421
13342,13930,2,11,34,0.3333333333333333
13342,13930,3,7,32,0.23529411764705882
13342,13930,4,6,30,0.21875
13342,13930,5,9,35,0.2702702702702703
13342,13930,6,7,31,0.24242424242424243
